指标:

Test accuracy for ΔTSV-1（温度）:
Bagging-nest500-r7749134:  {'MSE': '1.5086', 'RMSE': '1.2282', 'MAE': '0.6981', 'R2': '0.7973', 'train_r2': '0.9909'}
Bagging-nest500-r5818267:  {'MSE': '1.5623', 'RMSE': '1.2499', 'MAE': '0.7075', 'R2': '0.7901', 'train_r2': '0.9910'}
Bagging-nest500-r2929316:  {'MSE': '1.5552', 'RMSE': '1.2471', 'MAE': '0.7092', 'R2': '0.7910', 'train_r2': '0.9910'}
Bagging-nest500-r9652005:  {'MSE': '1.6834', 'RMSE': '1.2975', 'MAE': '0.7257', 'R2': '0.7738', 'train_r2': '0.9906'}

Test accuracy for 臀部温度-4:
Bagging-nest20-r1804990:  {'MSE': '1.2899', 'RMSE': '1.1358', 'MAE': '0.6824', 'R2': '0.8553', 'train_r2': '0.9904'}
Bagging-nest20-r3442629:  {'MSE': '1.3671', 'RMSE': '1.1692', 'MAE': '0.6961', 'R2': '0.8466', 'train_r2': '0.9893'}
Bagging-nest20-r9501102:  {'MSE': '1.5329', 'RMSE': '1.2381', 'MAE': '0.7574', 'R2': '0.8280', 'train_r2': '0.9891'}
Bagging-nest20-r3591007:  {'MSE': '1.5304', 'RMSE': '1.2371', 'MAE': '0.7246', 'R2': '0.8283', 'train_r2': '0.9893'}
Bagging-nest20-r721167:  {'MSE': '0.6640', 'RMSE': '0.8149', 'MAE': '0.5945', 'R2': '0.9255', 'train_r2': '0.9912'}
Bagging-nest20-r6480643:  {'MSE': '1.5784', 'RMSE': '1.2563', 'MAE': '0.7430', 'R2': '0.8229', 'train_r2': '0.9909'}
Bagging-nest20-r2765486:  {'MSE': '1.2702', 'RMSE': '1.1270', 'MAE': '0.6879', 'R2': '0.8575', 'train_r2': '0.9915'}
Bagging-nest20-r7236587:  {'MSE': '1.1623', 'RMSE': '1.0781', 'MAE': '0.7262', 'R2': '0.8696', 'train_r2': '0.9900'}
Bagging-nest20-r8369163:  {'MSE': '1.4224', 'RMSE': '1.1926', 'MAE': '0.7563', 'R2': '0.8404', 'train_r2': '0.9914'}
Bagging-nest20-r9240657:  {'MSE': '1.4817', 'RMSE': '1.2172', 'MAE': '0.7543', 'R2': '0.8337', 'train_r2': '0.9883'}
Bagging-nest20-r9438010:  {'MSE': '1.3850', 'RMSE': '1.1769', 'MAE': '0.6934', 'R2': '0.8446', 'train_r2': '0.9917'}
Bagging-nest20-r8899777:  {'MSE': '1.5293', 'RMSE': '1.2367', 'MAE': '0.7262', 'R2': '0.8284', 'train_r2': '0.9910'}
Bagging-nest20-r7219529:  {'MSE': '1.5948', 'RMSE': '1.2629', 'MAE': '0.7488', 'R2': '0.8211', 'train_r2': '0.9897'}
Bagging-nest20-r4925547:  {'MSE': '1.3249', 'RMSE': '1.1510', 'MAE': '0.7617', 'R2': '0.8513', 'train_r2': '0.9905'}
Bagging-nest20-r4585454:  {'MSE': '1.5300', 'RMSE': '1.2369', 'MAE': '0.7562', 'R2': '0.8283', 'train_r2': '0.9898'}
Bagging-nest20-r4569369:  {'MSE': '1.3627', 'RMSE': '1.1674', 'MAE': '0.6535', 'R2': '0.8471', 'train_r2': '0.9900'}
Bagging-nest20-r7146113:  {'MSE': '1.2968', 'RMSE': '1.1388', 'MAE': '0.6730', 'R2': '0.8545', 'train_r2': '0.9896'}
Bagging-nest20-r3128516:  {'MSE': '1.1135', 'RMSE': '1.0552', 'MAE': '0.6773', 'R2': '0.8751', 'train_r2': '0.9900'}
Bagging-nest20-r3392274:  {'MSE': '1.5346', 'RMSE': '1.2388', 'MAE': '0.7797', 'R2': '0.8278', 'train_r2': '0.9889'}
Bagging-nest20-r9852664:  {'MSE': '1.5917', 'RMSE': '1.2616', 'MAE': '0.7762', 'R2': '0.8214', 'train_r2': '0.9889'}
Bagging-nest50-r4254715:  {'MSE': '1.5042', 'RMSE': '1.2265', 'MAE': '0.7228', 'R2': '0.8312', 'train_r2': '0.9917'}
Bagging-nest50-r1716484:  {'MSE': '1.3579', 'RMSE': '1.1653', 'MAE': '0.7144', 'R2': '0.8476', 'train_r2': '0.9928'}
Bagging-nest50-r9012842:  {'MSE': '1.3565', 'RMSE': '1.1647', 'MAE': '0.7017', 'R2': '0.8478', 'train_r2': '0.9921'}
Bagging-nest50-r5126472:  {'MSE': '1.5951', 'RMSE': '1.2630', 'MAE': '0.7397', 'R2': '0.8210', 'train_r2': '0.9925'}
Bagging-nest50-r771174:  {'MSE': '1.3298', 'RMSE': '1.1532', 'MAE': '0.6475', 'R2': '0.8508', 'train_r2': '0.9923'}
Bagging-nest50-r2766128:  {'MSE': '1.2523', 'RMSE': '1.1190', 'MAE': '0.7173', 'R2': '0.8595', 'train_r2': '0.9921'}
Bagging-nest50-r2163701:  {'MSE': '1.4074', 'RMSE': '1.1864', 'MAE': '0.7244', 'R2': '0.8421', 'train_r2': '0.9914'}
Bagging-nest50-r986619:  {'MSE': '1.1498', 'RMSE': '1.0723', 'MAE': '0.6859', 'R2': '0.8710', 'train_r2': '0.9929'}
Bagging-nest50-r4202209:  {'MSE': '1.4026', 'RMSE': '1.1843', 'MAE': '0.7328', 'R2': '0.8426', 'train_r2': '0.9927'}
Bagging-nest50-r2454704:  {'MSE': '1.1583', 'RMSE': '1.0762', 'MAE': '0.6687', 'R2': '0.8700', 'train_r2': '0.9913'}
Bagging-nest50-r6259992:  {'MSE': '1.3049', 'RMSE': '1.1423', 'MAE': '0.7231', 'R2': '0.8536', 'train_r2': '0.9920'}
Bagging-nest50-r8368637:  {'MSE': '1.4403', 'RMSE': '1.2001', 'MAE': '0.7023', 'R2': '0.8384', 'train_r2': '0.9930'}
Bagging-nest50-r5142229:  {'MSE': '1.4283', 'RMSE': '1.1951', 'MAE': '0.7217', 'R2': '0.8397', 'train_r2': '0.9920'}
Bagging-nest50-r3662974:  {'MSE': '1.4667', 'RMSE': '1.2111', 'MAE': '0.6900', 'R2': '0.8354', 'train_r2': '0.9918'}
Bagging-nest50-r8578849:  {'MSE': '1.3573', 'RMSE': '1.1650', 'MAE': '0.7391', 'R2': '0.8477', 'train_r2': '0.9920'}
Bagging-nest50-r1217493:  {'MSE': '1.5959', 'RMSE': '1.2633', 'MAE': '0.7556', 'R2': '0.8209', 'train_r2': '0.9920'}
Bagging-nest50-r1850786:  {'MSE': '1.2862', 'RMSE': '1.1341', 'MAE': '0.6834', 'R2': '0.8557', 'train_r2': '0.9920'}
Bagging-nest50-r7379905:  {'MSE': '1.4983', 'RMSE': '1.2241', 'MAE': '0.7348', 'R2': '0.8319', 'train_r2': '0.9913'}
Bagging-nest50-r1887298:  {'MSE': '1.2658', 'RMSE': '1.1251', 'MAE': '0.7034', 'R2': '0.8580', 'train_r2': '0.9922'}
Bagging-nest50-r9663837:  {'MSE': '1.4365', 'RMSE': '1.1985', 'MAE': '0.7497', 'R2': '0.8388', 'train_r2': '0.9923'}
Bagging-nest100-r9965349:  {'MSE': '1.2684', 'RMSE': '1.1262', 'MAE': '0.7059', 'R2': '0.8577', 'train_r2': '0.9932'}
Bagging-nest100-r9957508:  {'MSE': '1.5357', 'RMSE': '1.2392', 'MAE': '0.7527', 'R2': '0.8277', 'train_r2': '0.9926'}
Bagging-nest100-r7467892:  {'MSE': '1.4387', 'RMSE': '1.1995', 'MAE': '0.7320', 'R2': '0.8386', 'train_r2': '0.9929'}
Bagging-nest100-r1728692:  {'MSE': '1.5203', 'RMSE': '1.2330', 'MAE': '0.7421', 'R2': '0.8294', 'train_r2': '0.9929'}
Bagging-nest100-r1212251:  {'MSE': '1.3474', 'RMSE': '1.1608', 'MAE': '0.7159', 'R2': '0.8488', 'train_r2': '0.9931'}
Bagging-nest100-r4647157:  {'MSE': '1.6450', 'RMSE': '1.2826', 'MAE': '0.7759', 'R2': '0.8154', 'train_r2': '0.9921'}
Bagging-nest100-r3995638:  {'MSE': '1.4006', 'RMSE': '1.1835', 'MAE': '0.7323', 'R2': '0.8428', 'train_r2': '0.9928'}
Bagging-nest100-r8428463:  {'MSE': '1.5085', 'RMSE': '1.2282', 'MAE': '0.7341', 'R2': '0.8307', 'train_r2': '0.9930'}
Bagging-nest100-r2996343:  {'MSE': '1.4244', 'RMSE': '1.1935', 'MAE': '0.7370', 'R2': '0.8402', 'train_r2': '0.9929'}
Bagging-nest100-r4114038:  {'MSE': '1.4284', 'RMSE': '1.1952', 'MAE': '0.7030', 'R2': '0.8397', 'train_r2': '0.9929'}
Bagging-nest100-r5336133:  {'MSE': '1.4217', 'RMSE': '1.1923', 'MAE': '0.7155', 'R2': '0.8405', 'train_r2': '0.9927'}
Bagging-nest100-r9253178:  {'MSE': '1.4877', 'RMSE': '1.2197', 'MAE': '0.7328', 'R2': '0.8331', 'train_r2': '0.9929'}
Bagging-nest100-r6811668:  {'MSE': '1.3505', 'RMSE': '1.1621', 'MAE': '0.7050', 'R2': '0.8485', 'train_r2': '0.9929'}
Bagging-nest100-r7779932:  {'MSE': '1.2600', 'RMSE': '1.1225', 'MAE': '0.6777', 'R2': '0.8586', 'train_r2': '0.9933'}
Bagging-nest100-r4717792:  {'MSE': '1.5678', 'RMSE': '1.2521', 'MAE': '0.7488', 'R2': '0.8241', 'train_r2': '0.9928'}
Bagging-nest100-r2276835:  {'MSE': '1.3825', 'RMSE': '1.1758', 'MAE': '0.7148', 'R2': '0.8449', 'train_r2': '0.9931'}
Bagging-nest100-r2933950:  {'MSE': '1.5744', 'RMSE': '1.2547', 'MAE': '0.7532', 'R2': '0.8233', 'train_r2': '0.9928'}
Bagging-nest100-r319223:  {'MSE': '1.2552', 'RMSE': '1.1204', 'MAE': '0.6778', 'R2': '0.8592', 'train_r2': '0.9931'}
Bagging-nest100-r4190619:  {'MSE': '1.5358', 'RMSE': '1.2393', 'MAE': '0.7393', 'R2': '0.8277', 'train_r2': '0.9925'}
Bagging-nest100-r4373014:  {'MSE': '1.3962', 'RMSE': '1.1816', 'MAE': '0.7448', 'R2': '0.8433', 'train_r2': '0.9923'}
Bagging-nest200-r4917610:  {'MSE': '1.3450', 'RMSE': '1.1598', 'MAE': '0.7129', 'R2': '0.8491', 'train_r2': '0.9928'}
Bagging-nest200-r5743224:  {'MSE': '1.3394', 'RMSE': '1.1573', 'MAE': '0.6977', 'R2': '0.8497', 'train_r2': '0.9935'}
Bagging-nest200-r8685592:  {'MSE': '1.4701', 'RMSE': '1.2125', 'MAE': '0.7266', 'R2': '0.8350', 'train_r2': '0.9930'}
Bagging-nest200-r8117924:  {'MSE': '1.2930', 'RMSE': '1.1371', 'MAE': '0.7031', 'R2': '0.8549', 'train_r2': '0.9933'}
Bagging-nest200-r4709117:  {'MSE': '1.2529', 'RMSE': '1.1193', 'MAE': '0.6850', 'R2': '0.8594', 'train_r2': '0.9934'}
Bagging-nest200-r2898522:  {'MSE': '1.3621', 'RMSE': '1.1671', 'MAE': '0.7115', 'R2': '0.8472', 'train_r2': '0.9929'}
Bagging-nest200-r6290794:  {'MSE': '1.3024', 'RMSE': '1.1412', 'MAE': '0.6991', 'R2': '0.8539', 'train_r2': '0.9933'}
Bagging-nest200-r3459742:  {'MSE': '1.3575', 'RMSE': '1.1651', 'MAE': '0.7134', 'R2': '0.8477', 'train_r2': '0.9930'}
Bagging-nest200-r3177010:  {'MSE': '1.3775', 'RMSE': '1.1737', 'MAE': '0.7289', 'R2': '0.8454', 'train_r2': '0.9927'}
Bagging-nest200-r5728199:  {'MSE': '1.3921', 'RMSE': '1.1799', 'MAE': '0.7366', 'R2': '0.8438', 'train_r2': '0.9930'}
Bagging-nest200-r9708284:  {'MSE': '1.4277', 'RMSE': '1.1949', 'MAE': '0.7257', 'R2': '0.8398', 'train_r2': '0.9924'}
Bagging-nest200-r4873979:  {'MSE': '1.3322', 'RMSE': '1.1542', 'MAE': '0.7129', 'R2': '0.8505', 'train_r2': '0.9929'}
Bagging-nest200-r6410016:  {'MSE': '1.3324', 'RMSE': '1.1543', 'MAE': '0.7292', 'R2': '0.8505', 'train_r2': '0.9935'}
Bagging-nest200-r9473195:  {'MSE': '1.3202', 'RMSE': '1.1490', 'MAE': '0.7066', 'R2': '0.8519', 'train_r2': '0.9935'}
Bagging-nest200-r2546897:  {'MSE': '1.3846', 'RMSE': '1.1767', 'MAE': '0.7082', 'R2': '0.8446', 'train_r2': '0.9931'}
Bagging-nest200-r5614697:  {'MSE': '1.3249', 'RMSE': '1.1510', 'MAE': '0.7086', 'R2': '0.8513', 'train_r2': '0.9933'}
Bagging-nest200-r6856450:  {'MSE': '1.2271', 'RMSE': '1.1077', 'MAE': '0.6773', 'R2': '0.8623', 'train_r2': '0.9936'}
Bagging-nest200-r6772664:  {'MSE': '1.3815', 'RMSE': '1.1754', 'MAE': '0.7063', 'R2': '0.8450', 'train_r2': '0.9934'}
Bagging-nest200-r4545066:  {'MSE': '1.3585', 'RMSE': '1.1655', 'MAE': '0.6985', 'R2': '0.8476', 'train_r2': '0.9933'}
Bagging-nest200-r5412677:  {'MSE': '1.4262', 'RMSE': '1.1942', 'MAE': '0.7447', 'R2': '0.8400', 'train_r2': '0.9930'}
Bagging-nest300-r4157464:  {'MSE': '1.3456', 'RMSE': '1.1600', 'MAE': '0.7072', 'R2': '0.8490', 'train_r2': '0.9931'}
Bagging-nest300-r647071:  {'MSE': '1.3407', 'RMSE': '1.1579', 'MAE': '0.7160', 'R2': '0.8496', 'train_r2': '0.9930'}
Bagging-nest300-r9194736:  {'MSE': '1.2780', 'RMSE': '1.1305', 'MAE': '0.7064', 'R2': '0.8566', 'train_r2': '0.9931'}
Bagging-nest300-r741076:  {'MSE': '1.3599', 'RMSE': '1.1662', 'MAE': '0.7059', 'R2': '0.8474', 'train_r2': '0.9935'}
Bagging-nest300-r7580443:  {'MSE': '1.3358', 'RMSE': '1.1558', 'MAE': '0.7146', 'R2': '0.8501', 'train_r2': '0.9932'}
Bagging-nest300-r3042842:  {'MSE': '1.4454', 'RMSE': '1.2022', 'MAE': '0.7334', 'R2': '0.8378', 'train_r2': '0.9935'}
Bagging-nest300-r1688906:  {'MSE': '1.3309', 'RMSE': '1.1536', 'MAE': '0.7226', 'R2': '0.8507', 'train_r2': '0.9932'}
Bagging-nest300-r6772960:  {'MSE': '1.3937', 'RMSE': '1.1806', 'MAE': '0.7132', 'R2': '0.8436', 'train_r2': '0.9932'}
Bagging-nest300-r8951873:  {'MSE': '1.2766', 'RMSE': '1.1299', 'MAE': '0.6940', 'R2': '0.8568', 'train_r2': '0.9937'}
Bagging-nest300-r3850848:  {'MSE': '1.3961', 'RMSE': '1.1816', 'MAE': '0.7220', 'R2': '0.8434', 'train_r2': '0.9932'}
Bagging-nest300-r8423383:  {'MSE': '1.3431', 'RMSE': '1.1589', 'MAE': '0.7208', 'R2': '0.8493', 'train_r2': '0.9932'}
Bagging-nest300-r3108069:  {'MSE': '1.3157', 'RMSE': '1.1471', 'MAE': '0.6954', 'R2': '0.8524', 'train_r2': '0.9934'}
Bagging-nest300-r9417151:  {'MSE': '1.3750', 'RMSE': '1.1726', 'MAE': '0.7128', 'R2': '0.8457', 'train_r2': '0.9932'}
Bagging-nest300-r177277:  {'MSE': '1.3660', 'RMSE': '1.1688', 'MAE': '0.7295', 'R2': '0.8467', 'train_r2': '0.9931'}
Bagging-nest300-r1303973:  {'MSE': '1.3896', 'RMSE': '1.1788', 'MAE': '0.7183', 'R2': '0.8441', 'train_r2': '0.9931'}
Bagging-nest300-r6981499:  {'MSE': '1.2442', 'RMSE': '1.1154', 'MAE': '0.6855', 'R2': '0.8604', 'train_r2': '0.9935'}
Bagging-nest300-r7213693:  {'MSE': '1.3922', 'RMSE': '1.1799', 'MAE': '0.7181', 'R2': '0.8438', 'train_r2': '0.9930'}
Bagging-nest300-r8392984:  {'MSE': '1.4004', 'RMSE': '1.1834', 'MAE': '0.7292', 'R2': '0.8429', 'train_r2': '0.9933'}
Bagging-nest300-r9139030:  {'MSE': '1.3880', 'RMSE': '1.1781', 'MAE': '0.7269', 'R2': '0.8443', 'train_r2': '0.9929'}
Bagging-nest300-r5884814:  {'MSE': '1.3640', 'RMSE': '1.1679', 'MAE': '0.7013', 'R2': '0.8470', 'train_r2': '0.9933'}
Bagging-nest500-r5322426:  {'MSE': '1.3489', 'RMSE': '1.1614', 'MAE': '0.7025', 'R2': '0.8486', 'train_r2': '0.9933'}
Bagging-nest500-r9523459:  {'MSE': '1.4519', 'RMSE': '1.2049', 'MAE': '0.7276', 'R2': '0.8371', 'train_r2': '0.9932'}
Bagging-nest500-r6626305:  {'MSE': '1.3618', 'RMSE': '1.1670', 'MAE': '0.7086', 'R2': '0.8472', 'train_r2': '0.9933'}
Bagging-nest500-r5287790:  {'MSE': '1.4168', 'RMSE': '1.1903', 'MAE': '0.7057', 'R2': '0.8410', 'train_r2': '0.9934'}
Bagging-nest500-r3076906:  {'MSE': '1.4008', 'RMSE': '1.1836', 'MAE': '0.7247', 'R2': '0.8428', 'train_r2': '0.9934'}
Bagging-nest500-r9869231:  {'MSE': '1.3849', 'RMSE': '1.1768', 'MAE': '0.7149', 'R2': '0.8446', 'train_r2': '0.9935'}
Bagging-nest500-r2162751:  {'MSE': '1.3663', 'RMSE': '1.1689', 'MAE': '0.7253', 'R2': '0.8467', 'train_r2': '0.9932'}
Bagging-nest500-r8194134:  {'MSE': '1.2553', 'RMSE': '1.1204', 'MAE': '0.6878', 'R2': '0.8592', 'train_r2': '0.9936'}
Bagging-nest500-r4877297:  {'MSE': '1.2524', 'RMSE': '1.1191', 'MAE': '0.6839', 'R2': '0.8595', 'train_r2': '0.9937'}
Bagging-nest500-r6906897:  {'MSE': '1.2817', 'RMSE': '1.1321', 'MAE': '0.6971', 'R2': '0.8562', 'train_r2': '0.9935'}
Bagging-nest500-r839793:  {'MSE': '1.3190', 'RMSE': '1.1485', 'MAE': '0.7007', 'R2': '0.8520', 'train_r2': '0.9937'}
Bagging-nest500-r9066022:  {'MSE': '1.3108', 'RMSE': '1.1449', 'MAE': '0.7032', 'R2': '0.8529', 'train_r2': '0.9934'}
Bagging-nest500-r8716887:  {'MSE': '1.2928', 'RMSE': '1.1370', 'MAE': '0.6950', 'R2': '0.8549', 'train_r2': '0.9936'}
Bagging-nest500-r5299728:  {'MSE': '1.3973', 'RMSE': '1.1821', 'MAE': '0.7219', 'R2': '0.8432', 'train_r2': '0.9935'}
Bagging-nest500-r4798646:  {'MSE': '1.4546', 'RMSE': '1.2061', 'MAE': '0.7248', 'R2': '0.8368', 'train_r2': '0.9935'}
Bagging-nest500-r8387174:  {'MSE': '1.3205', 'RMSE': '1.1491', 'MAE': '0.6956', 'R2': '0.8518', 'train_r2': '0.9935'}
Bagging-nest500-r5513951:  {'MSE': '1.3601', 'RMSE': '1.1662', 'MAE': '0.7101', 'R2': '0.8474', 'train_r2': '0.9935'}
Bagging-nest500-r6129445:  {'MSE': '1.4349', 'RMSE': '1.1979', 'MAE': '0.7153', 'R2': '0.8390', 'train_r2': '0.9935'}
Bagging-nest500-r6954156:  {'MSE': '1.3459', 'RMSE': '1.1601', 'MAE': '0.7117', 'R2': '0.8490', 'train_r2': '0.9935'}
Bagging-nest500-r6353405:  {'MSE': '1.3295', 'RMSE': '1.1530', 'MAE': '0.6994', 'R2': '0.8508', 'train_r2': '0.9934'}

Test accuracy for 大腿温度-5:
Bagging-nest20-r4593625:  {'MSE': '1.0866', 'RMSE': '1.0424', 'MAE': '0.7012', 'R2': '0.9416', 'train_r2': '0.9932'}
Bagging-nest20-r9224286:  {'MSE': '1.2385', 'RMSE': '1.1129', 'MAE': '0.7777', 'R2': '0.9334', 'train_r2': '0.9921'}
Bagging-nest20-r2654377:  {'MSE': '1.0919', 'RMSE': '1.0449', 'MAE': '0.6965', 'R2': '0.9413', 'train_r2': '0.9920'}
Bagging-nest20-r1019624:  {'MSE': '1.3847', 'RMSE': '1.1767', 'MAE': '0.7793', 'R2': '0.9255', 'train_r2': '0.9925'}
Bagging-nest20-r6558066:  {'MSE': '1.1948', 'RMSE': '1.0931', 'MAE': '0.7410', 'R2': '0.9357', 'train_r2': '0.9899'}
Bagging-nest20-r9699634:  {'MSE': '1.1877', 'RMSE': '1.0898', 'MAE': '0.7262', 'R2': '0.9361', 'train_r2': '0.9910'}
Bagging-nest20-r6333956:  {'MSE': '1.3856', 'RMSE': '1.1771', 'MAE': '0.7145', 'R2': '0.9255', 'train_r2': '0.9907'}
Bagging-nest20-r9932062:  {'MSE': '1.2490', 'RMSE': '1.1176', 'MAE': '0.6996', 'R2': '0.9328', 'train_r2': '0.9933'}
Bagging-nest20-r4727960:  {'MSE': '1.1913', 'RMSE': '1.0915', 'MAE': '0.7531', 'R2': '0.9359', 'train_r2': '0.9926'}
Bagging-nest20-r262013:  {'MSE': '1.0815', 'RMSE': '1.0400', 'MAE': '0.7188', 'R2': '0.9418', 'train_r2': '0.9918'}
Bagging-nest20-r999135:  {'MSE': '1.0311', 'RMSE': '1.0155', 'MAE': '0.6980', 'R2': '0.9445', 'train_r2': '0.9933'}
Bagging-nest20-r8640150:  {'MSE': '1.3590', 'RMSE': '1.1657', 'MAE': '0.7465', 'R2': '0.9269', 'train_r2': '0.9917'}
Bagging-nest20-r2620724:  {'MSE': '1.4320', 'RMSE': '1.1966', 'MAE': '0.8215', 'R2': '0.9230', 'train_r2': '0.9922'}
Bagging-nest20-r3386055:  {'MSE': '1.5968', 'RMSE': '1.2636', 'MAE': '0.8297', 'R2': '0.9141', 'train_r2': '0.9925'}
Bagging-nest20-r5001721:  {'MSE': '1.6192', 'RMSE': '1.2725', 'MAE': '0.8254', 'R2': '0.9129', 'train_r2': '0.9915'}
Bagging-nest20-r9608774:  {'MSE': '1.5869', 'RMSE': '1.2597', 'MAE': '0.8238', 'R2': '0.9147', 'train_r2': '0.9911'}
Bagging-nest20-r6169215:  {'MSE': '0.8971', 'RMSE': '0.9472', 'MAE': '0.6453', 'R2': '0.9517', 'train_r2': '0.9938'}
Bagging-nest20-r7007238:  {'MSE': '1.4566', 'RMSE': '1.2069', 'MAE': '0.7879', 'R2': '0.9217', 'train_r2': '0.9921'}
Bagging-nest20-r6809752:  {'MSE': '1.7617', 'RMSE': '1.3273', 'MAE': '0.7594', 'R2': '0.9053', 'train_r2': '0.9926'}
Bagging-nest20-r2518644:  {'MSE': '1.2382', 'RMSE': '1.1127', 'MAE': '0.7645', 'R2': '0.9334', 'train_r2': '0.9923'}
Bagging-nest50-r7039358:  {'MSE': '1.1304', 'RMSE': '1.0632', 'MAE': '0.6881', 'R2': '0.9392', 'train_r2': '0.9937'}
Bagging-nest50-r7725062:  {'MSE': '1.1764', 'RMSE': '1.0846', 'MAE': '0.7178', 'R2': '0.9367', 'train_r2': '0.9945'}
Bagging-nest50-r6133533:  {'MSE': '1.0843', 'RMSE': '1.0413', 'MAE': '0.7089', 'R2': '0.9417', 'train_r2': '0.9934'}
Bagging-nest50-r1247630:  {'MSE': '1.1751', 'RMSE': '1.0840', 'MAE': '0.7247', 'R2': '0.9368', 'train_r2': '0.9936'}
Bagging-nest50-r8629052:  {'MSE': '1.2522', 'RMSE': '1.1190', 'MAE': '0.7294', 'R2': '0.9327', 'train_r2': '0.9946'}
Bagging-nest50-r2821035:  {'MSE': '1.1646', 'RMSE': '1.0792', 'MAE': '0.6669', 'R2': '0.9374', 'train_r2': '0.9947'}
Bagging-nest50-r6270540:  {'MSE': '1.3701', 'RMSE': '1.1705', 'MAE': '0.7367', 'R2': '0.9263', 'train_r2': '0.9937'}
Bagging-nest50-r8229168:  {'MSE': '1.1359', 'RMSE': '1.0658', 'MAE': '0.6887', 'R2': '0.9389', 'train_r2': '0.9936'}
Bagging-nest50-r9717816:  {'MSE': '1.4017', 'RMSE': '1.1839', 'MAE': '0.7789', 'R2': '0.9246', 'train_r2': '0.9938'}
Bagging-nest50-r6031916:  {'MSE': '1.1746', 'RMSE': '1.0838', 'MAE': '0.7228', 'R2': '0.9368', 'train_r2': '0.9934'}
Bagging-nest50-r4232715:  {'MSE': '1.5542', 'RMSE': '1.2467', 'MAE': '0.7613', 'R2': '0.9164', 'train_r2': '0.9936'}
Bagging-nest50-r2378359:  {'MSE': '1.1253', 'RMSE': '1.0608', 'MAE': '0.7097', 'R2': '0.9395', 'train_r2': '0.9943'}
Bagging-nest50-r2268520:  {'MSE': '1.1288', 'RMSE': '1.0624', 'MAE': '0.6886', 'R2': '0.9393', 'train_r2': '0.9935'}
Bagging-nest50-r602796:  {'MSE': '0.8106', 'RMSE': '0.9003', 'MAE': '0.6608', 'R2': '0.9564', 'train_r2': '0.9948'}
Bagging-nest50-r6080135:  {'MSE': '1.0422', 'RMSE': '1.0209', 'MAE': '0.6941', 'R2': '0.9439', 'train_r2': '0.9940'}
Bagging-nest50-r5235681:  {'MSE': '1.2588', 'RMSE': '1.1220', 'MAE': '0.7441', 'R2': '0.9323', 'train_r2': '0.9940'}
Bagging-nest50-r6464686:  {'MSE': '1.1000', 'RMSE': '1.0488', 'MAE': '0.6891', 'R2': '0.9408', 'train_r2': '0.9938'}
Bagging-nest50-r6893580:  {'MSE': '0.8591', 'RMSE': '0.9269', 'MAE': '0.6567', 'R2': '0.9538', 'train_r2': '0.9940'}
Bagging-nest50-r1828940:  {'MSE': '1.3997', 'RMSE': '1.1831', 'MAE': '0.7466', 'R2': '0.9247', 'train_r2': '0.9929'}
Bagging-nest50-r2398901:  {'MSE': '0.8872', 'RMSE': '0.9419', 'MAE': '0.6775', 'R2': '0.9523', 'train_r2': '0.9948'}
Bagging-nest100-r2245858:  {'MSE': '1.0011', 'RMSE': '1.0005', 'MAE': '0.6741', 'R2': '0.9462', 'train_r2': '0.9950'}
Bagging-nest100-r7786399:  {'MSE': '0.9850', 'RMSE': '0.9925', 'MAE': '0.6604', 'R2': '0.9470', 'train_r2': '0.9947'}
Bagging-nest100-r2470396:  {'MSE': '1.1141', 'RMSE': '1.0555', 'MAE': '0.6856', 'R2': '0.9401', 'train_r2': '0.9945'}
Bagging-nest100-r8579341:  {'MSE': '0.9198', 'RMSE': '0.9590', 'MAE': '0.6590', 'R2': '0.9505', 'train_r2': '0.9948'}
Bagging-nest100-r4238255:  {'MSE': '1.3168', 'RMSE': '1.1475', 'MAE': '0.7561', 'R2': '0.9292', 'train_r2': '0.9943'}
Bagging-nest100-r2570517:  {'MSE': '1.2974', 'RMSE': '1.1390', 'MAE': '0.7372', 'R2': '0.9302', 'train_r2': '0.9945'}
Bagging-nest100-r7536562:  {'MSE': '1.2034', 'RMSE': '1.0970', 'MAE': '0.7191', 'R2': '0.9353', 'train_r2': '0.9950'}
Bagging-nest100-r1901852:  {'MSE': '1.0910', 'RMSE': '1.0445', 'MAE': '0.6803', 'R2': '0.9413', 'train_r2': '0.9950'}
Bagging-nest100-r8342420:  {'MSE': '0.9347', 'RMSE': '0.9668', 'MAE': '0.6593', 'R2': '0.9497', 'train_r2': '0.9952'}
Bagging-nest100-r8328560:  {'MSE': '1.1596', 'RMSE': '1.0769', 'MAE': '0.7295', 'R2': '0.9376', 'train_r2': '0.9944'}
Bagging-nest100-r3160085:  {'MSE': '1.2513', 'RMSE': '1.1186', 'MAE': '0.7228', 'R2': '0.9327', 'train_r2': '0.9940'}
Bagging-nest100-r9920692:  {'MSE': '0.8006', 'RMSE': '0.8948', 'MAE': '0.6215', 'R2': '0.9569', 'train_r2': '0.9953'}
Bagging-nest100-r9053628:  {'MSE': '1.3118', 'RMSE': '1.1454', 'MAE': '0.7140', 'R2': '0.9294', 'train_r2': '0.9934'}
Bagging-nest100-r8427246:  {'MSE': '1.1324', 'RMSE': '1.0641', 'MAE': '0.6982', 'R2': '0.9391', 'train_r2': '0.9943'}
